Player,Age,Tm,First,PtsWon,PtsMax,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48
LeBron James,19,CLE,78.0,508.0,590,0.861,79,39.5,20.9,5.5,5.9,1.6,0.7,.417,.290,.754,5.1,.078
Carmelo Anthony,19,DEN,40.0,430.0,590,0.729,82,36.5,21.0,6.1,2.8,1.2,0.5,.426,.322,.777,6.1,.098
Dwyane Wade,22,MIA,0.0,117.0,590,0.198,61,34.9,16.2,4.0,4.5,1.4,0.6,.465,.302,.747,4.6,.103
Kirk Hinrich,23,CHI,0.0,4.0,590,0.007,76,35.6,12.0,3.4,6.8,1.3,0.3,.386,.390,.804,4.1,.072
Chris Bosh,19,TOR,0.0,2.0,590,0.003,75,33.5,11.5,7.4,1.0,0.8,1.4,.459,.357,.701,6.2,.119
Marquis Daniels,23,DAL,0.0,1.0,590,0.002,56,18.6,8.5,2.6,2.1,0.9,0.2,.494,.306,.769,3.2,.146
