Player,Age,Tm,First,PtsWon,PtsMax,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48
Ja Morant,20,MEM,99.0,498.0,500,0.996,67,31.0,17.8,3.9,7.3,0.9,0.3,.477,.335,.776,3.8,.088
Kendrick Nunn,24,MIA,0.0,204.0,500,0.408,67,29.3,15.3,2.7,3.3,0.8,0.2,.439,.350,.850,2.0,.049
Zion Williamson,19,NOP,1.0,140.0,500,0.280,24,27.8,22.5,6.3,2.1,0.7,0.4,.583,.429,.640,2.0,.141
Brandon Clarke,23,MEM,0.0,50.0,500,0.100,58,22.4,12.1,5.9,1.4,0.6,0.8,.618,.359,.759,5.0,.183
Coby White,19,CHI,0.0,3.0,500,0.006,65,25.8,13.2,3.5,2.7,0.8,0.1,.394,.354,.791,0.9,.026
Terence Davis,22,TOR,0.0,2.0,500,0.004,72,16.8,7.5,3.3,1.6,0.5,0.2,.456,.388,.864,3.1,.122
Eric Paschall,23,GSW,0.0,2.0,500,0.004,60,27.6,14.0,4.6,2.1,0.5,0.2,.497,.287,.774,2.1,.062
RJ Barrett,19,NYK,0.0,1.0,500,0.002,56,30.4,14.3,5.0,2.6,1.0,0.3,.402,.320,.614,-0.5,-0.015
