Player,Age,Tm,First,PtsWon,PtsMax,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48
Ben Wallace,27,DET,116.0,116.0,120,0.967,80,36.5,7.6,13.0,1.4,1.7,3.5,.531,.000,.423,11.6,.190
Kevin Garnett,25,MIN,2.0,2.0,120,0.017,81,39.2,21.2,12.1,5.2,1.2,1.6,.470,.319,.801,12.8,.194
Kobe Bryant,23,LAL,1.0,1.0,120,0.008,80,38.3,25.2,5.5,5.5,1.5,0.4,.469,.250,.829,12.7,.199
Dikembe Mutombo,35,PHI,1.0,1.0,120,0.008,80,36.3,11.5,10.8,1.0,0.4,2.4,.501,,.764,9.6,.158
