Player,Age,Tm,First,PtsWon,PtsMax,Share,G,MP,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,WS,WS/48
Tyreke Evans,20,SAC,67.0,491.0,615,0.798,72,37.2,20.1,5.3,5.8,1.5,0.4,.458,.255,.748,5.4,.097
Stephen Curry,21,GSW,43.0,391.0,615,0.636,80,36.2,17.5,4.5,5.9,1.9,0.2,.462,.437,.885,4.7,.077
Brandon Jennings,20,MIL,12.0,204.0,615,0.332,82,32.6,15.5,3.4,5.7,1.3,0.2,.371,.374,.817,4.2,.075
Darren Collison,22,NOH,1.0,17.0,615,0.028,76,27.8,12.4,2.5,5.7,1.0,0.1,.477,.400,.851,2.9,.067
Jonny Flynn,20,MIN,0.0,2.0,615,0.003,81,28.9,13.5,2.4,4.4,1.0,0.0,.417,.358,.826,0.1,.002
Taj Gibson,24,CHI,0.0,2.0,615,0.003,82,26.9,9.0,7.5,0.9,0.6,1.3,.494,,.646,4.7,.103
